quarter,year,trades,wins,losses,win_rate_pct,net_pnl_usd,gross_profit_usd,gross_loss_usd,profit_factor,max_drawdown_pct,expectancy_usd,expectancy_r,payoff_ratio,tail_loss_usd,verdict
2018Q2,2018,9,2,7,22.22222222222222,-39.73928571428934,101.4571428571422,141.19642857143154,0.7185531807259193,81.29642857143017,-4.415476190476593,-0.14644828563033319,2.5149361325407176,38.682142857142665,FAIL
2018Q3,2018,8,4,4,50.0,153.81428571428103,228.5285714285689,74.71428571428787,3.0586998087952892,59.9035714285738,19.22678571428513,0.8397181688701738,3.0586998087952892,33.22857142857238,PASS
2018Q4,2018,8,2,6,25.0,17.46785714285069,155.87499999999508,138.40714285714438,1.1262063270887688,87.57142857143008,2.1834821428563362,-0.028258480033200473,3.3786189812663063,36.36785714285743,INCONCLUSIVE
2019Q1,2019,4,2,2,50.0,56.25714285714111,101.03928571428341,44.7821428571423,2.2562405295477874,44.7821428571423,14.064285714285278,0.9177861288314725,2.2562405295477874,31.96428571428505,PASS
2019Q2,2019,2,1,1,50.0,35.67142857142798,47.610714285714764,11.939285714286779,3.9877355668558017,0.0,17.83571428571399,0.9166843783209999,3.9877355668558017,11.939285714286779,INCONCLUSIVE
2019Q3,2019,4,0,4,0.0,-136.3321428571433,0.0,136.3321428571433,0.0,95.46428571428542,-34.08303571428583,-1.0,0.0,40.867857142857886,FAIL
2019Q4,2019,10,2,8,20.0,6.2750000000010004,211.70714285714314,205.43214285714214,1.0305453660402337,58.510714285714215,0.6275000000001001,-0.2177776463986651,4.122181464160935,52.08571428571368,INCONCLUSIVE
2020Q1,2020,8,1,7,12.5,-377.6964285714262,151.72142857142882,529.417857142855,0.2865816226718042,510.149999999998,-47.21205357142828,-0.5067951740396617,2.0060713587026293,151.05357142857264,FAIL
2020Q2,2020,10,1,9,10.0,-408.79285714285925,129.79999999999956,538.5928571428589,0.2409983687651669,423.97500000000025,-40.87928571428593,-0.561847477176029,2.1689853188865023,99.11071428571468,FAIL
2020Q3,2020,10,1,9,10.0,-249.18571428571295,311.7607142857167,560.9464285714297,0.5557762709706204,278.25357142857257,-24.918571428571294,-0.6026703906808858,5.0019864387355835,103.13928571428569,FAIL
2020Q4,2020,11,4,7,36.36363636363637,60.78571428571182,500.2035714285714,439.4178571428596,1.1383323715630194,298.40714285714307,5.5259740259738015,0.42979046292894635,1.992081650235284,89.57500000000046,INCONCLUSIVE
2021Q1,2021,10,5,5,50.0,550.0249999999987,820.8035714285702,270.77857142857147,3.0312722572476143,112.91428571428594,55.00249999999987,0.9715289378859101,3.0312722572476143,81.64642857142844,PASS
2021Q2,2021,5,1,4,20.0,17.917857142857883,160.30357142857093,142.38571428571305,1.125840272900578,92.68928571428397,3.5835714285715765,-0.21030020363923016,4.503361091602312,49.69642857142908,INCONCLUSIVE
2021Q3,2021,13,1,12,7.6923076923076925,-343.085714285709,116.30000000000045,459.38571428570947,0.2531641633236968,332.77499999999577,-26.391208791208385,-0.6977329974811126,3.0379699598843612,58.43928571428542,FAIL
2021Q4,2021,1,1,0,100.0,236.4821428571434,236.4821428571434,0.0,999.0,0.0,236.4821428571434,2.9648949984327846,0.0,0.0,INCONCLUSIVE
2022Q1,2022,6,3,3,50.0,216.9642857142897,384.12857142857587,167.16428571428617,2.297910524291778,72.84999999999918,36.16071428571495,0.9598252476306145,2.297910524291778,72.84999999999918,PASS
2022Q2,2022,5,2,3,40.0,91.03214285714465,229.9000000000034,138.86785714285872,1.6555306946480521,62.00714285714248,18.20642857142893,0.5705314981345796,2.4832960419720784,62.00714285714248,PASS
