id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
45,1857,2018-04-02 04:30:00,1877,2018-04-02 14:30:00,BUY,1329.32,1334.57,1327.2199999999998,1334.57,0.1,51.8,525.0,2.3870967741933984,TP,2018Q2,2018,20,2018-04-02 04:30:00,2018Q2,2018
46,1963,2018-04-04 11:30:00,1974,2018-04-04 17:00:00,BUY,1343.44,1340.8203571428571,1340.8203571428571,1349.9891071428572,0.1,-26.89642857142935,-261.9642857142935,-1.0,SL,2018Q2,2018,11,2018-04-04 11:30:00,2018Q2,2018
47,1993,2018-04-05 03:30:00,2006,2018-04-05 10:00:00,SELL,1331.07,1325.1610714285714,1333.4335714285712,1325.1610714285714,0.1,58.38928571428532,590.8928571428532,2.3993249192839614,TP,2018Q2,2018,13,2018-04-05 03:30:00,2018Q2,2018
48,2053,2018-04-06 10:30:00,2053,2018-04-06 10:30:00,SELL,1321.72,1324.5239285714288,1324.5239285714288,1314.7101785714285,0.1,-28.739285714287416,-280.39285714287416,-1.0,SL,2018Q2,2018,0,2018-04-06 10:30:00,2018Q2,2018
49,2063,2018-04-06 15:30:00,2063,2018-04-06 15:30:00,SELL,1321.25,1324.5414285714287,1324.5414285714287,1313.0214285714285,0.1,-33.614285714286964,-329.1428571428696,-1.0,SL,2018Q2,2018,0,2018-04-06 15:30:00,2018Q2,2018
50,2119,2018-04-09 20:30:00,2134,2018-04-10 05:00:00,BUY,1336.36,1333.2925,1333.2925,1344.02875,0.1,-31.374999999998817,-306.7499999999882,-1.0,SL,2018Q2,2018,15,2018-04-09 20:30:00,2018Q2,2018
51,2155,2018-04-10 15:30:00,2155,2018-04-10 15:30:00,BUY,1338.73,1335.8810714285714,1335.8810714285714,1345.8523214285717,0.1,-29.18928571428587,-284.8928571428587,-1.0,SL,2018Q2,2018,0,2018-04-10 15:30:00,2018Q2,2018
52,2157,2018-04-10 16:30:00,2160,2018-04-10 18:00:00,BUY,1339.74,1336.4132142857143,1336.4132142857143,1348.0569642857145,0.1,-33.96785714285734,-332.6785714285734,-1.0,SL,2018Q2,2018,3,2018-04-10 16:30:00,2018Q2,2018
53,2162,2018-04-10 19:00:00,2196,2018-04-11 13:00:00,BUY,1338.8,1347.0767857142857,1335.4892857142856,1347.0767857142857,0.1,82.06785714285779,827.6785714285779,2.4275301077540674,TP,2018Q2,2018,34,2018-04-10 19:00:00,2018Q2,2018
54,2251,2018-04-12 17:30:00,2295,2018-04-13 16:30:00,SELL,1338.73,1343.3671428571429,1343.3671428571429,1327.1371428571429,0.1,-47.071428571428626,-463.71428571428623,-1.0,SL,2018Q2,2018,44,2018-04-12 17:30:00,2018Q2,2018
55,2318,2018-04-16 05:00:00,2325,2018-04-16 08:30:00,BUY,1347.46,1344.0067857142856,1344.0067857142856,1356.0930357142859,0.1,-35.232142857144666,-345.32142857144663,-1.0,SL,2018Q2,2018,7,2018-04-16 05:00:00,2018Q2,2018
56,2341,2018-04-16 16:30:00,2367,2018-04-17 06:30:00,BUY,1347.49,1344.5114285714285,1344.5114285714285,1354.9364285714285,0.1,-30.48571428571513,-297.8571428571513,-1.0,SL,2018Q2,2018,26,2018-04-16 16:30:00,2018Q2,2018
57,2386,2018-04-17 16:00:00,2387,2018-04-17 16:30:00,SELL,1338.77,1342.3025,1342.3025,1329.93875,0.1,-36.025000000000276,-353.25000000000273,-1.0,SL,2018Q2,2018,1,2018-04-17 16:00:00,2018Q2,2018
58,2429,2018-04-18 14:30:00,2470,2018-04-19 12:00:00,BUY,1350.17,1346.9910714285716,1346.9910714285716,1358.1173214285716,0.1,-32.489285714285145,-317.8928571428514,-1.0,SL,2018Q2,2018,41,2018-04-18 14:30:00,2018Q2,2018
59,2517,2018-04-20 12:30:00,2520,2018-04-20 14:00:00,SELL,1339.99,1342.2057142857143,1342.2057142857143,1334.4507142857144,0.1,-22.857142857142843,-221.57142857142844,-1.0,SL,2018Q2,2018,3,2018-04-20 12:30:00,2018Q2,2018
60,2522,2018-04-20 15:00:00,2522,2018-04-20 15:00:00,SELL,1340.35,1342.920357142857,1342.920357142857,1333.924107142857,0.1,-26.403571428571194,-257.03571428571195,-1.0,SL,2018Q2,2018,0,2018-04-20 15:00:00,2018Q2,2018
61,2524,2018-04-20 16:00:00,2560,2018-04-23 11:00:00,SELL,1339.26,1331.3394642857143,1342.4282142857141,1331.3394642857143,0.1,78.50535714285733,792.0535714285734,2.4243410168744814,TP,2018Q2,2018,36,2018-04-20 16:00:00,2018Q2,2018
62,2660,2018-04-25 15:00:00,2663,2018-04-25 16:30:00,SELL,1320.59,1323.0414285714285,1323.0414285714285,1314.4614285714285,0.1,-25.214285714285506,-245.14285714285506,-1.0,SL,2018Q2,2018,3,2018-04-25 15:00:00,2018Q2,2018
